Transfer CCY,Transfer Date,Order ID,Buy/Sell,Instrument type,Instrument subtype,Instrument,Instrument CCY,Trade Amount,Trade Price,Settled PL
USD,8/21/25 17:49,755065,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16184,—
USD,8/21/25 17:49,755079,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16184,—
USD,8/21/25 17:49,755099,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16184,—
USD,8/21/25 17:59,755116,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16153,16.55
USD,8/21/25 17:59,755133,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16151,21
USD,8/21/25 17:59,755146,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16152,20
USD,8/21/25 17:59,755164,Buy,FOREX,Forex Majors,EUR/USD,USD,"500,000.00",1.16152,102.65
USD,8/21/25 17:59,755184,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1615,23
USD,8/21/25 17:59,755201,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.1615,11.5
USD,8/21/25 17:59,755214,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.1615,11.5
USD,8/21/25 17:59,755235,Buy,FOREX,Forex Majors,EUR/USD,USD,"250,000.00",1.16152,52.5
USD,8/21/25 17:59,755248,Buy,FOREX,Forex Majors,EUR/USD,USD,"250,000.00",1.16151,55
USD,8/21/25 17:59,755269,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1615,28.85
USD,8/21/25 17:59,755283,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16152,30
USD,8/21/25 17:59,755300,Buy,FOREX,Forex Majors,EUR/USD,USD,"300,000.00",1.16153,87
USD,8/21/25 17:59,755320,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16151,31.65
USD,8/21/25 17:59,755337,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16151,33.3
USD,8/21/25 17:59,755354,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16151,33.35
USD,8/21/25 17:59,755369,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16151,33
USD,8/21/25 17:59,755388,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16151,33
USD,8/21/25 18:03,755405,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16132,18.2
USD,8/21/25 18:03,755422,Buy,FOREX,Forex Majors,EUR/USD,USD,"99,000.00",1.16133,—
USD,8/21/25 18:03,755440,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16133,—
USD,8/21/25 18:03,755457,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16132,—
USD,8/21/25 18:03,755474,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16132,—
USD,8/21/25 18:03,755491,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16131,—
USD,8/21/25 18:03,755508,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16131,—
USD,8/21/25 18:03,755525,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16131,—
USD,8/21/25 18:10,756122,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16119,—
USD,8/21/25 18:10,756133,Buy,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.16121,—
USD,8/21/25 18:11,756152,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16113,—
USD,8/21/25 18:11,756169,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16107,—
USD,8/21/25 18:11,756186,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16108,—
USD,8/21/25 18:20,756203,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16155,22.65
USD,8/21/25 18:20,756216,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1616,27
USD,8/21/25 18:20,756237,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16158,25.36
USD,8/21/25 18:20,756252,Sell,FOREX,Forex Majors,EUR/USD,USD,"450,000.00",1.16159,128.68
USD,8/21/25 18:20,756267,Sell,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16159,20
USD,8/21/25 18:20,756288,Sell,FOREX,Forex Majors,EUR/USD,USD,"450,000.00",1.16157,165.16
USD,8/21/25 18:20,756301,Sell,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16159,23
USD,8/21/25 18:20,756320,Sell,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.16158,82.3
USD,8/22/25 10:47,758980,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.15939,78.84
USD,8/22/25 10:47,758990,Buy,FOREX,Forex Majors,EUR/USD,USD,"800,000.00",1.15941,—
USD,8/22/25 10:47,759021,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.15941,—
USD,8/22/25 10:47,759031,Buy,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.15941,—
USD,8/22/25 10:47,759001,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.15945,—
USD,8/22/25 10:47,759011,Buy,FOREX,Forex Majors,EUR/USD,USD,"800,000.00",1.15945,—
USD,8/22/25 10:53,759085,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.15981,41.28
USD,8/22/25 10:53,759096,Sell,FOREX,Forex Majors,EUR/USD,USD,"800,000.00",1.15979,304
USD,8/22/25 10:53,759106,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.15979,38
USD,8/22/25 10:53,759127,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.15979,38
USD,8/22/25 10:53,759137,Sell,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.15979,70.56
USD,8/22/25 10:53,759117,Sell,FOREX,Forex Majors,EUR/USD,USD,"800,000.00",1.15975,229.2
USD,8/22/25 14:10,760162,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16795,—
USD,8/22/25 14:10,760179,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16797,—
USD,8/22/25 14:10,760196,Sell,FOREX,Forex Majors,EUR/USD,USD,"550,000.00",1.16797,—
USD,8/22/25 14:11,760213,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16812,—
USD,8/22/25 14:11,760226,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16815,—
USD,8/22/25 14:11,760245,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16815,—
USD,8/22/25 14:11,760264,Sell,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.16814,—
USD,8/22/25 14:11,760276,Sell,FOREX,Forex Majors,EUR/USD,USD,"250,000.00",1.16814,—
USD,8/22/25 14:14,760328,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16839,—
USD,8/22/25 14:14,760341,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1684,—
USD,8/22/25 14:14,760356,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16838,—
USD,8/22/25 14:14,760376,Sell,FOREX,Forex Majors,EUR/USD,USD,"450,000.00",1.16841,—
USD,8/22/25 14:14,760389,Sell,FOREX,Forex Majors,EUR/USD,USD,"500,000.00",1.16844,—
USD,8/22/25 14:14,760402,Sell,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16844,—
USD,8/22/25 14:14,760419,Sell,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.16842,—
USD,8/22/25 14:14,760447,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16821,—
USD,8/22/25 14:14,760458,Sell,FOREX,Forex Majors,EUR/USD,USD,"650,000.00",1.16819,—
USD,8/22/25 14:14,760477,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16832,—
USD,8/22/25 14:14,760488,Sell,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.16831,—
USD,8/22/25 14:15,760507,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16866,—
USD,8/22/25 14:15,760522,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16871,—
USD,8/22/25 14:15,760541,Sell,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16866,—
USD,8/25/25 8:49,766944,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17092,—
USD,8/25/25 8:49,766961,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17092,—
USD,8/25/25 8:49,766978,Sell,FOREX,Forex Majors,EUR/USD,USD,"500,000.00",1.17091,—
USD,8/25/25 8:49,766995,Sell,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.17093,—
USD,8/25/25 8:50,767042,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17107,—
USD,8/25/25 8:50,767056,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17107,—
USD,8/25/25 8:50,767074,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17103,—
USD,8/25/25 8:50,767093,Sell,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.17103,—
USD,8/25/25 9:03,767110,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17033,-533.2
USD,8/25/25 9:03,767127,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17033,-236.72
USD,8/25/25 9:03,767144,Buy,FOREX,Forex Majors,EUR/USD,USD,"500,000.00",1.17035,"-1,190.00"
USD,8/25/25 9:03,767161,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.17033,-118
USD,8/25/25 9:03,767174,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.17033,-115.9
USD,8/25/25 9:03,767195,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17033,-220.58
USD,8/25/25 9:03,767228,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17032,-217
USD,8/25/25 9:03,767241,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17032,-217.14
USD,8/25/25 9:03,767262,Buy,FOREX,Forex Majors,EUR/USD,USD,"150,000.00",1.17034,-330
USD,8/25/25 9:38,767489,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16969,-155
USD,8/25/25 9:38,767500,Buy,FOREX,Forex Majors,EUR/USD,USD,"440,000.00",1.16971,-626.84
USD,8/25/25 9:38,767511,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16971,-131.38
USD,8/25/25 9:38,767521,Buy,FOREX,Forex Majors,EUR/USD,USD,"440,000.00",1.16971,-570.68
USD,8/25/25 9:38,767531,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16971,-127
USD,8/25/25 9:38,767541,Buy,FOREX,Forex Majors,EUR/USD,USD,"80,000.00",1.16971,-101.6
USD,8/25/25 10:49,767594,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16882,—
USD,8/25/25 10:49,767605,Sell,FOREX,Forex Majors,EUR/USD,USD,"440,000.00",1.1688,—
USD,8/25/25 10:49,767616,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1688,—
USD,8/25/25 10:49,767646,Sell,FOREX,Forex Majors,EUR/USD,USD,"80,000.00",1.1688,—
USD,8/25/25 10:49,767626,Sell,FOREX,Forex Majors,EUR/USD,USD,"440,000.00",1.1688,—
USD,8/25/25 10:49,767636,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1688,—
USD,8/25/25 10:49,767684,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16884,-40
USD,8/25/25 10:49,767695,Buy,FOREX,Forex Majors,EUR/USD,USD,"440,000.00",1.16886,-192.02
USD,8/25/25 10:49,767705,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16886,-65.28
USD,8/25/25 10:49,767716,Buy,FOREX,Forex Majors,EUR/USD,USD,"440,000.00",1.16886,-294.8
USD,8/25/25 10:49,767726,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16886,-67
USD,8/25/25 10:49,767736,Buy,FOREX,Forex Majors,EUR/USD,USD,"80,000.00",1.16886,-53.6
USD,8/25/25 10:49,767774,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16868,-38.08
USD,8/25/25 10:49,767785,Buy,FOREX,Forex Majors,EUR/USD,USD,"440,000.00",1.16869,-158.64
USD,8/25/25 10:49,767795,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1687,-2.8
USD,8/25/25 10:49,767806,Buy,FOREX,Forex Majors,EUR/USD,USD,"440,000.00",1.1687,694.7
USD,8/25/25 10:49,767816,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1687,221
USD,8/25/25 10:49,767826,Buy,FOREX,Forex Majors,EUR/USD,USD,"80,000.00",1.1687,176.8
USD,8/25/25 11:30,767879,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1695,—
USD,8/25/25 11:30,767890,Sell,FOREX,Forex Majors,EUR/USD,USD,"440,000.00",1.16948,—
USD,8/25/25 11:30,767900,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16948,—
USD,8/25/25 11:30,767910,Sell,FOREX,Forex Majors,EUR/USD,USD,"440,000.00",1.16948,—
USD,8/25/25 11:30,767920,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16948,—
USD,8/25/25 11:30,767930,Sell,FOREX,Forex Majors,EUR/USD,USD,"80,000.00",1.16948,—
USD,8/25/25 11:58,768074,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17008,—
USD,8/25/25 11:58,768085,Sell,FOREX,Forex Majors,EUR/USD,USD,"440,000.00",1.17006,—
USD,8/25/25 11:58,768095,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17006,—
USD,8/25/25 11:58,768105,Sell,FOREX,Forex Majors,EUR/USD,USD,"440,000.00",1.17006,—
USD,8/25/25 11:58,768115,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.17006,—
USD,8/25/25 11:58,768125,Sell,FOREX,Forex Majors,EUR/USD,USD,"80,000.00",1.17006,—
USD,8/25/25 15:16,768437,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16804,287
USD,8/25/25 15:16,768450,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16804,287
USD,8/25/25 15:16,768471,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16803,296.04
USD,8/25/25 15:16,768488,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16804,303
USD,8/25/25 15:16,768505,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16803,302.24
USD,8/25/25 15:16,768522,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16803,300
USD,8/25/25 15:16,768539,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16804,299
USD,8/25/25 15:16,768576,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16812,193.76
USD,8/25/25 15:16,768587,Buy,FOREX,Forex Majors,EUR/USD,USD,"350,000.00",1.16814,232.12
USD,8/25/25 15:16,768597,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16814,66
USD,8/25/25 15:16,768607,Buy,FOREX,Forex Majors,EUR/USD,USD,"150,000.00",1.16814,99
USD,8/25/25 15:16,768636,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16812,34
USD,8/25/25 15:17,768569,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16805,37.5
USD,8/25/25 15:35,768763,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16791,89
USD,8/25/25 15:35,768776,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16791,89
USD,8/25/25 15:35,768794,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16793,87
USD,8/25/25 15:36,768846,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16783,97
USD,8/25/25 15:36,768859,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16784,96
USD,8/25/25 15:36,768880,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16789,149.8
USD,8/25/25 15:36,768895,Buy,FOREX,Forex Majors,EUR/USD,USD,"150,000.00",1.16785,244.82
USD,8/25/25 15:36,768910,Buy,FOREX,Forex Majors,EUR/USD,USD,"350,000.00",1.16786,567
USD,8/25/25 15:36,768931,Buy,FOREX,Forex Majors,EUR/USD,USD,"150,000.00",1.16787,241.5
USD,8/25/25 15:36,768944,Buy,FOREX,Forex Majors,EUR/USD,USD,"250,000.00",1.1679,395
USD,8/25/25 15:38,768998,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16789,159
USD,8/25/25 15:38,769009,Buy,FOREX,Forex Majors,EUR/USD,USD,"650,000.00",1.16791,"1,297.42"
USD,8/25/25 15:38,769020,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16791,215
USD,8/25/25 15:38,769030,Buy,FOREX,Forex Majors,EUR/USD,USD,"400,000.00",1.16793,852
USD,8/25/25 15:38,769040,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16791,215
USD,8/25/25 15:38,769050,Buy,FOREX,Forex Majors,EUR/USD,USD,"150,000.00",1.16791,322.5
USD,8/25/25 15:40,769116,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16795,75.96
USD,8/25/25 15:40,769133,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16795,—
USD,8/25/25 15:40,769150,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16795,—
USD,8/25/25 15:40,769167,Buy,FOREX,Forex Majors,EUR/USD,USD,"75,000.00",1.16795,—
USD,8/25/25 15:40,769184,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16774,—
USD,8/25/25 15:40,769195,Buy,FOREX,Forex Majors,EUR/USD,USD,"150,000.00",1.16775,—
USD,8/25/25 15:40,769246,Buy,FOREX,Forex Majors,EUR/USD,USD,"125,000.00",1.16775,—
USD,8/25/25 15:50,769279,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16729,—
USD,8/25/25 15:50,769290,Buy,FOREX,Forex Majors,EUR/USD,USD,"650,000.00",1.1673,—
USD,8/25/25 15:51,769309,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16704,—
USD,8/25/25 15:51,769322,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16705,—
USD,8/25/25 15:51,769343,Buy,FOREX,Forex Majors,EUR/USD,USD,"300,000.00",1.16707,—
USD,8/25/25 15:52,769360,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16698,—
USD,8/25/25 15:52,769377,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16698,—
USD,8/25/25 15:52,769394,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16697,—
USD,8/25/25 15:55,769415,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16668,—
USD,8/25/25 15:55,769411,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16668,—
USD,8/25/25 15:55,769462,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16668,—
USD,8/25/25 15:55,769479,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16668,—
USD,8/25/25 15:55,769496,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16668,—
USD,8/25/25 15:55,769513,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16667,—
USD,8/25/25 15:55,769530,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16667,—
USD,8/25/25 15:55,769547,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16667,—
USD,8/25/25 15:57,769564,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1669,-105
USD,8/25/25 15:57,769581,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1669,-105
USD,8/25/25 15:57,769598,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1669,-105
USD,8/25/25 15:57,769615,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1669,-92.19
USD,8/25/25 15:57,769648,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1669,-84.61
USD,8/25/25 15:57,769681,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1669,-85
USD,8/25/25 15:57,769698,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1669,-85
USD,8/25/25 15:57,769715,Sell,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16702,-19.94
USD,8/25/25 17:39,769762,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16468,—
USD,8/25/25 17:39,769773,Buy,FOREX,Forex Majors,EUR/USD,USD,"650,000.00",1.1647,—
USD,8/25/25 17:40,769792,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16451,—
USD,8/25/25 17:41,769809,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16451,—
USD,8/25/25 17:41,769858,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16451,—
USD,8/25/25 17:41,769875,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16451,—
USD,8/25/25 17:41,769892,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16451,—
USD,8/25/25 17:41,769909,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16422,—
USD,8/25/25 17:41,769924,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16422,—
USD,8/25/25 17:41,769940,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16423,—
USD,8/25/25 17:42,769960,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16415,—
USD,8/25/25 17:42,769973,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16415,—
USD,8/25/25 17:42,770026,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16418,—
USD,8/25/25 17:42,770043,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16418,—
USD,8/25/25 17:42,770060,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16418,—
USD,8/25/25 17:42,770077,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16418,—
USD,8/25/25 17:42,770094,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16418,—
USD,8/25/25 17:42,770111,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16418,—
USD,8/25/25 17:43,770128,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16462,-267.36
USD,8/25/25 17:43,770141,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16462,-268
USD,8/25/25 17:43,770178,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16462,-268
USD,8/25/25 17:43,770195,Sell,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16462,-268
USD,8/25/25 17:43,770212,Sell,FOREX,Forex Majors,EUR/USD,USD,"350,000.00",1.16466,-914.64
USD,8/25/25 18:08,770229,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1644,—
USD,8/25/25 18:08,770240,Buy,FOREX,Forex Majors,EUR/USD,USD,"650,000.00",1.16442,—
USD,8/25/25 18:09,770259,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16425,—
USD,8/25/25 18:09,770273,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16425,—
USD,8/25/25 18:09,770293,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16425,—
USD,8/25/25 18:09,770310,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16423,—
USD,8/25/25 18:09,770327,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16423,—
USD,8/25/25 18:10,770344,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16419,—
USD,8/25/25 18:10,770361,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16419,—
USD,8/25/25 18:10,770394,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1642,—
USD,8/25/25 18:10,770411,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1642,—
USD,8/25/25 18:10,770428,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1642,—
USD,8/25/25 18:11,770445,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16419,—
USD,8/25/25 18:11,770462,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.1642,—
USD,8/25/25 18:11,770479,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.1642,—
USD,8/25/25 18:11,770496,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16415,—
USD,8/25/25 18:11,770513,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16415,—
USD,8/25/25 18:11,770530,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16415,—
USD,8/25/25 18:11,770547,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16404,—
USD,8/25/25 18:11,770564,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16404,—
USD,8/25/25 18:11,770579,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16405,—
USD,8/25/25 18:11,770594,Buy,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.16405,—
USD,8/25/25 18:11,770615,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16381,—
USD,8/25/25 18:11,770628,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16383,—
USD,8/25/25 18:11,770645,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16385,—
USD,8/25/25 18:22,770666,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16379,—
USD,8/25/25 18:22,770679,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16379,—
USD,8/25/25 18:23,770700,Buy,FOREX,Forex Majors,EUR/USD,USD,"500,000.00",1.16381,—
USD,8/25/25 18:23,770717,Buy,FOREX,Forex Majors,EUR/USD,USD,"50,000.00",1.16381,—
USD,8/25/25 18:23,770734,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16365,—
USD,8/25/25 18:23,770751,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16361,—
USD,8/25/25 18:23,770765,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16364,—
USD,8/25/25 18:23,770785,Buy,FOREX,Forex Majors,EUR/USD,USD,"200,000.00",1.16364,—
USD,8/25/25 18:23,770818,Buy,FOREX,Forex Majors,EUR/USD,USD,"100,000.00",1.16369,—
